ground_truth,prediction_without_fault,prediction_with_fault,top1_wo_fault,top2_wo_fault,top1_w_fault,top2_w_fault
2,2,2,0.4933578073978424,0.49209022521972656,0.49832668900489807,0.4866560995578766
1,1,1,0.493865042924881,0.4906686842441559,0.5151704549789429,0.47025299072265625
1,1,2,0.5018752813339233,0.4936719536781311,0.5611410140991211,0.433416485786438
1,1,1,0.5049986839294434,0.4948166310787201,0.7392818927764893,0.2604947090148926
1,1,1,0.506994903087616,0.4920997619628906,0.5587848424911499,0.44009026885032654
1,1,2,0.47615864872932434,0.4600067436695099,0.5203299522399902,0.4132564961910248
0,0,2,0.505018413066864,0.48709967732429504,0.6095852255821228,0.38235411047935486
2,2,1,0.5084008574485779,0.49023208022117615,0.5400717258453369,0.45839276909828186
1,1,2,0.5096213221549988,0.489956796169281,0.7857818603515625,0.2139865607023239
2,2,1,0.5095992684364319,0.4895651042461395,0.662556529045105,0.33642295002937317
2,2,1,0.5090498924255371,0.4883989989757538,0.5754408240318298,0.42271295189857483
2,2,2,0.5097852945327759,0.4870373010635376,0.516775369644165,0.47997698187828064
0,0,2,0.35152894258499146,0.328605979681015,0.4266977310180664,0.34860169887542725
1,1,2,0.4923988878726959,0.46701541543006897,0.4914677143096924,0.4564385712146759
2,2,1,0.511375367641449,0.4850645959377289,0.5249509215354919,0.4461626708507538
1,1,1,0.5156377553939819,0.48277685046195984,0.6439749002456665,0.3536583185195923
0,0,1,0.5169984102249146,0.48284897208213806,0.5333094596862793,0.4665195941925049
1,1,1,0.5166484117507935,0.47934672236442566,0.49939271807670593,0.496601402759552
1,1,1,0.5157219171524048,0.4782440960407257,0.7886250615119934,0.20142321288585663
1,1,1,0.49939900636672974,0.45906564593315125,0.6153095960617065,0.33607766032218933
1,1,1,0.5203230977058411,0.47890713810920715,0.6451365947723389,0.34850406646728516
1,1,1,0.5214989185333252,0.4776242971420288,0.6330353617668152,0.3659999966621399
2,2,1,0.5218529105186462,0.4776073396205902,0.6310418248176575,0.368202805519104
1,1,1,0.5184615254402161,0.47371405363082886,0.8140522241592407,0.1820111721754074
2,2,2,0.4307745397090912,0.38551226258277893,0.4572657644748688,0.33193227648735046
0,0,1,0.5225257873535156,0.47665226459503174,0.5742226839065552,0.42495498061180115
2,2,1,0.5193198919296265,0.47149980068206787,0.43770337104797363,0.31313732266426086
1,1,2,0.5178702473640442,0.4696430563926697,0.5234140753746033,0.4665623605251312
1,1,1,0.5081800222396851,0.45913374423980713,0.500036895275116,0.4757266342639923
2,2,2,0.5261372923851013,0.47264745831489563,0.5016334056854248,0.4972555637359619
0,0,1,0.526138424873352,0.4671511650085449,0.8782426118850708,0.09427131712436676
2,2,2,0.4387124180793762,0.3748992085456848,0.9312658309936523,0.06349790841341019
2,2,2,0.5301974415779114,0.4663562476634979,0.5661075711250305,0.4305252134799957
0,0,2,0.5164349675178528,0.45189815759658813,0.6836156845092773,0.27805188298225403
1,1,0,0.5327680110931396,0.4667474329471588,0.5340359210968018,0.46552354097366333
1,1,2,0.532985270023346,0.4667659401893616,0.5118190050125122,0.4878036081790924
1,1,1,0.5334976315498352,0.46640005707740784,0.8100857734680176,0.18970522284507751
2,2,2,0.5279064178466797,0.46059706807136536,0.502374529838562,0.48558762669563293
2,2,1,0.5346227288246155,0.46494707465171814,0.5172015428543091,0.47350552678108215
1,1,1,0.5352938175201416,0.46433722972869873,0.6455665826797485,0.35406050086021423
2,2,2,0.5353208184242249,0.4629097878932953,0.5325555801391602,0.4648204743862152
1,1,0,0.5322117805480957,0.4558255076408386,0.5426099300384521,0.4460407495498657
2,2,2,0.5406427979469299,0.45865896344184875,0.5131695866584778,0.48607009649276733
2,2,2,0.5411765575408936,0.45806458592414856,0.6890336871147156,0.3102439045906067
2,2,2,0.5407841205596924,0.45717307925224304,0.5206071734428406,0.4763255715370178
0,0,0,0.5399828553199768,0.45599621534347534,0.5329611301422119,0.46253764629364014
1,1,2,0.5288574695587158,0.4446496367454529,0.5034818649291992,0.470958411693573
0,0,2,0.4909139573574066,0.40447357296943665,0.7904959917068481,0.20312172174453735
1,1,1,0.5429717898368835,0.455704927444458,0.5928625464439392,0.4058090150356293
1,1,1,0.5431939363479614,0.4555545449256897,0.7318849563598633,0.26682767271995544
1,1,0,0.543873131275177,0.4559226632118225,0.6150601506233215,0.38475215435028076
0,0,0,0.543948233127594,0.45563390851020813,0.5465210676193237,0.4530338644981384
0,0,0,0.5426290035247803,0.4541725218296051,0.5593623518943787,0.4375747740268707
2,2,2,0.48011887073516846,0.3884563446044922,0.8703699111938477,0.12067689746618271
1,1,1,0.4703432619571686,0.3785270154476166,0.6796663999557495,0.18389008939266205
1,1,1,0.5435386896133423,0.45037606358528137,0.5475128293037415,0.4467719495296478
1,1,1,0.5437770485877991,0.44992128014564514,0.5269306898117065,0.4674157500267029
1,1,2,0.5353049635887146,0.44061583280563354,0.5786440372467041,0.3851431608200073
0,0,0,0.5441814661026001,0.44913721084594727,0.5372081398963928,0.41848477721214294
2,2,2,0.4704761803150177,0.37027841806411743,0.4623502194881439,0.402030885219574
2,2,1,0.5505484342575073,0.447496235370636,0.506392240524292,0.4917203485965729
1,1,2,0.5459498167037964,0.4424281120300293,0.677267849445343,0.31725332140922546
1,1,1,0.5487013459205627,0.44329193234443665,0.9632052779197693,0.025039469823241234
1,1,1,0.5519707202911377,0.4457363486289978,0.5490661859512329,0.4484661817550659
1,1,2,0.5255797505378723,0.41762369871139526,0.5832207202911377,0.38306108117103577
1,1,1,0.5542398691177368,0.4454808235168457,0.5364072322845459,0.46332207322120667
2,2,0,0.5513125061988831,0.440091073513031,0.4990926682949066,0.49184030294418335
1,1,1,0.5535216331481934,0.4416557848453522,0.5915767550468445,0.40471315383911133
1,1,1,0.5216482281684875,0.40944498777389526,0.8069499135017395,0.13913428783416748
2,2,2,0.5559792518615723,0.4435681998729706,0.6133256554603577,0.3862517774105072
1,1,1,0.5552828311920166,0.44213128089904785,0.5250928401947021,0.4723759591579437
1,1,0,0.5554003715515137,0.4416690766811371,0.6129490733146667,0.3831961154937744
1,1,1,0.5572219491004944,0.4424179494380951,0.5576793551445007,0.4416500926017761
1,1,1,0.556571900844574,0.43959110975265503,0.5689029097557068,0.4265645742416382
