ground_truth,prediction_without_fault,prediction_with_fault,top1_wo_fault,top2_wo_fault,top1_w_fault,top2_w_fault
2,2,2,0.4933578073978424,0.49209022521972656,0.49333202838897705,0.49211645126342773
1,1,1,0.493865042924881,0.4906686842441559,0.49318549036979675,0.4913445711135864
1,1,1,0.5018752813339233,0.4936719536781311,0.5018899440765381,0.4936620593070984
1,1,1,0.5049986839294434,0.4948166310787201,0.5067293047904968,0.4930858314037323
1,1,1,0.506994903087616,0.4920997619628906,0.5073726177215576,0.49172231554985046
1,1,1,0.47615864872932434,0.4600067436695099,0.4756929278373718,0.45982298254966736
0,0,0,0.505018413066864,0.48709967732429504,0.5037479400634766,0.48836952447891235
2,2,2,0.5084008574485779,0.49023208022117615,0.5064961314201355,0.49213850498199463
1,1,1,0.5096213221549988,0.489956796169281,0.5099519491195679,0.48962438106536865
2,2,2,0.5095992684364319,0.4895651042461395,0.5097357630729675,0.4894287884235382
2,2,2,0.5090498924255371,0.4883989989757538,0.5088635683059692,0.48858028650283813
2,2,2,0.5097852945327759,0.4870373010635376,0.5101789832115173,0.486645370721817
0,0,0,0.35152894258499146,0.328605979681015,0.3519248962402344,0.32825031876564026
1,1,1,0.4923988878726959,0.46701541543006897,0.4922724962234497,0.46732550859451294
2,2,2,0.511375367641449,0.4850645959377289,0.5104429125785828,0.48599952459335327
1,1,1,0.5156377553939819,0.48277685046195984,0.5152653455734253,0.48314976692199707
0,0,0,0.5169984102249146,0.48284897208213806,0.5103670358657837,0.48947954177856445
1,1,1,0.5166484117507935,0.47934672236442566,0.5174227356910706,0.4785632789134979
1,1,1,0.5157219171524048,0.4782440960407257,0.5153067708015442,0.4786721467971802
1,1,1,0.49939900636672974,0.45906564593315125,0.4995851516723633,0.4588192403316498
1,1,1,0.5203230977058411,0.47890713810920715,0.5201505422592163,0.4790803790092468
1,1,1,0.5214989185333252,0.4776242971420288,0.5214571952819824,0.47766587138175964
2,2,2,0.5218529105186462,0.4776073396205902,0.5215955376625061,0.47786465287208557
1,1,1,0.5184615254402161,0.47371405363082886,0.5188025236129761,0.47335681319236755
2,2,2,0.4307745397090912,0.38551226258277893,0.4312233626842499,0.38499540090560913
0,0,0,0.5225257873535156,0.47665226459503174,0.5212411880493164,0.4779343008995056
2,2,2,0.5193198919296265,0.47149980068206787,0.5192919373512268,0.47153154015541077
1,1,1,0.5178702473640442,0.4696430563926697,0.5182410478591919,0.4692036509513855
1,1,1,0.5081800222396851,0.45913374423980713,0.5090380907058716,0.4583092927932739
2,2,2,0.5261372923851013,0.47264745831489563,0.5257793664932251,0.4730055332183838
0,0,0,0.526138424873352,0.4671511650085449,0.5269096493721008,0.4663298428058624
2,2,2,0.4387124180793762,0.3748992085456848,0.4406357407569885,0.3744853138923645
2,2,2,0.5301974415779114,0.4663562476634979,0.5298542380332947,0.4666995406150818
0,0,0,0.5164349675178528,0.45189815759658813,0.5200086832046509,0.4483520984649658
1,1,1,0.5327680110931396,0.4667474329471588,0.5325998067855835,0.466916024684906
1,1,1,0.532985270023346,0.4667659401893616,0.5333699584007263,0.46638086438179016
1,1,1,0.5334976315498352,0.46640005707740784,0.5338727235794067,0.46602529287338257
2,2,2,0.5279064178466797,0.46059706807136536,0.526386559009552,0.46217888593673706
2,2,2,0.5346227288246155,0.46494707465171814,0.5352556705474854,0.4643144905567169
1,1,1,0.5352938175201416,0.46433722972869873,0.534579873085022,0.46505048871040344
2,2,2,0.5353208184242249,0.4629097878932953,0.5354208946228027,0.4628100097179413
1,1,1,0.5322117805480957,0.4558255076408386,0.5324588418006897,0.4555812180042267
2,2,2,0.5406427979469299,0.45865896344184875,0.5407146215438843,0.4585874080657959
2,2,2,0.5411765575408936,0.45806458592414856,0.543938159942627,0.45530378818511963
2,2,2,0.5407841205596924,0.45717307925224304,0.5409311652183533,0.45702627301216125
0,0,0,0.5399828553199768,0.45599621534347534,0.5403425097465515,0.45564088225364685
1,1,1,0.5288574695587158,0.4446496367454529,0.5282871127128601,0.4452361464500427
0,0,0,0.4909139573574066,0.40447357296943665,0.48584142327308655,0.4090491831302643
1,1,1,0.5429717898368835,0.455704927444458,0.5432937145233154,0.45538321137428284
1,1,1,0.5431939363479614,0.4555545449256897,0.552997350692749,0.4457471966743469
