ground_truth,prediction_without_fault,prediction_with_fault,top1_wo_fault,top2_wo_fault,top1_w_fault,top2_w_fault
2,2,2,0.4933578073978424,0.49209022521972656,0.495712012052536,0.48999717831611633
1,1,2,0.493865042924881,0.4906686842441559,0.5104176998138428,0.47520312666893005
1,1,2,0.5018752813339233,0.4936719536781311,0.5031408667564392,0.49240705370903015
1,1,1,0.5049986839294434,0.4948166310787201,0.5067030191421509,0.49310949444770813
1,1,2,0.506994903087616,0.4920997619628906,0.5087014436721802,0.4903927743434906
1,1,2,0.47615864872932434,0.4600067436695099,0.4734589755535126,0.464937299489975
0,0,2,0.505018413066864,0.48709967732429504,0.5000990629196167,0.4918939173221588
2,2,2,0.5084008574485779,0.49023208022117615,0.5162908434867859,0.48234474658966064
1,1,1,0.5096213221549988,0.489956796169281,0.5113378167152405,0.4882355332374573
2,2,2,0.5095992684364319,0.4895651042461395,0.5086982250213623,0.49044978618621826
2,2,2,0.5090498924255371,0.4883989989757538,0.5145399570465088,0.4829389750957489
2,2,2,0.5097852945327759,0.4870373010635376,0.5226163864135742,0.4742923974990845
0,0,0,0.35152894258499146,0.328605979681015,0.34498724341392517,0.33806467056274414
1,1,1,0.4923988878726959,0.46701541543006897,0.4881057143211365,0.4716545641422272
2,2,2,0.511375367641449,0.4850645959377289,0.5281626582145691,0.46840399503707886
1,1,1,0.5156377553939819,0.48277685046195984,0.5141776204109192,0.48424071073532104
0,0,0,0.5169984102249146,0.48284897208213806,0.5451543927192688,0.4546852111816406
1,1,1,0.5166484117507935,0.47934672236442566,0.5137948989868164,0.48209476470947266
1,1,1,0.5157219171524048,0.4782440960407257,0.5114887952804565,0.48241326212882996
1,1,1,0.49939900636672974,0.45906564593315125,0.5040184855461121,0.4536684453487396
1,1,1,0.5203230977058411,0.47890713810920715,0.5133549571037292,0.4858417510986328
1,1,1,0.5214989185333252,0.4776242971420288,0.5119495391845703,0.48715683817863464
2,2,2,0.5218529105186462,0.4776073396205902,0.5311277508735657,0.46833497285842896
1,1,1,0.5184615254402161,0.47371405363082886,0.5533003807067871,0.4375094175338745
2,2,2,0.4307745397090912,0.38551226258277893,0.4412170350551605,0.37018918991088867
0,0,0,0.5225257873535156,0.47665226459503174,0.5177397131919861,0.481419175863266
2,2,2,0.5193198919296265,0.47149980068206787,0.5278508067131042,0.4632702171802521
1,1,1,0.5178702473640442,0.4696430563926697,0.5065575838088989,0.4807307720184326
1,1,1,0.5081800222396851,0.45913374423980713,0.5050503015518188,0.4625357389450073
2,2,2,0.5261372923851013,0.47264745831489563,0.5272099375724792,0.4715878963470459
0,0,0,0.526138424873352,0.4671511650085449,0.5445137023925781,0.4488218128681183
2,2,2,0.4387124180793762,0.3748992085456848,0.45076197385787964,0.37567371129989624
2,2,2,0.5301974415779114,0.4663562476634979,0.5277940630912781,0.4687378406524658
0,0,0,0.5164349675178528,0.45189815759658813,0.4980061650276184,0.46948251128196716
1,1,1,0.5327680110931396,0.4667474329471588,0.5288296937942505,0.4706587791442871
1,1,1,0.532985270023346,0.4667659401893616,0.5315455794334412,0.4682036340236664
1,1,1,0.5334976315498352,0.46640005707740784,0.530990719795227,0.4689110219478607
2,2,2,0.5279064178466797,0.46059706807136536,0.5292065739631653,0.45924901962280273
