ground_truth,prediction_without_fault,prediction_with_fault,top1_wo_fault,top2_wo_fault,top1_w_fault,top2_w_fault
2,2,2,0.4933578073978424,0.49209022521972656,0.4930872321128845,0.4922868311405182
1,1,1,0.493865042924881,0.4906686842441559,0.4948432147502899,0.4896695017814636
1,1,1,0.5018752813339233,0.4936719536781311,0.504493236541748,0.4910781681537628
1,1,0,0.5049986839294434,0.4948166310787201,0.5075652599334717,0.49225369095802307
1,1,1,0.506994903087616,0.4920997619628906,0.5061635971069336,0.49294373393058777
1,1,1,0.47615864872932434,0.4600067436695099,0.4759937822818756,0.46041339635849
0,0,0,0.505018413066864,0.48709967732429504,0.5023768544197083,0.4897499680519104
2,2,2,0.5084008574485779,0.49023208022117615,0.5141006112098694,0.4846055805683136
1,1,1,0.5096213221549988,0.489956796169281,0.5346232652664185,0.46495601534843445
2,2,2,0.5095992684364319,0.4895651042461395,0.5105053782463074,0.48865681886672974
2,2,2,0.5090498924255371,0.4883989989757538,0.5056282877922058,0.4918043613433838
2,2,2,0.5097852945327759,0.4870373010635376,0.5115680694580078,0.4852539896965027
0,0,0,0.35152894258499146,0.328605979681015,0.35143762826919556,0.3284676671028137
1,1,1,0.4923988878726959,0.46701541543006897,0.4914877712726593,0.4678390324115753
2,2,2,0.511375367641449,0.4850645959377289,0.5112485885620117,0.48517945408821106
1,1,1,0.5156377553939819,0.48277685046195984,0.5180107951164246,0.48040181398391724
0,0,0,0.5169984102249146,0.48284897208213806,0.5149658918380737,0.48488157987594604
1,1,1,0.5166484117507935,0.47934672236442566,0.5192679762840271,0.4766906797885895
1,1,1,0.5157219171524048,0.4782440960407257,0.5163565874099731,0.47760504484176636
1,1,1,0.49939900636672974,0.45906564593315125,0.49261438846588135,0.4651588201522827
1,1,1,0.5203230977058411,0.47890713810920715,0.5199987292289734,0.4792310297489166
1,1,1,0.5214989185333252,0.4776242971420288,0.5214284658432007,0.47769615054130554
2,2,2,0.5218529105186462,0.4776073396205902,0.5209532380104065,0.4785069227218628
1,1,0,0.5184615254402161,0.47371405363082886,0.5005865097045898,0.49185648560523987
2,2,2,0.4307745397090912,0.38551226258277893,0.42993247509002686,0.38603881001472473
0,0,0,0.5225257873535156,0.47665226459503174,0.5193243622779846,0.47985419631004333
2,2,2,0.5193198919296265,0.47149980068206787,0.5198460817337036,0.470982164144516
1,1,1,0.5178702473640442,0.4696430563926697,0.533936619758606,0.45269253849983215
1,1,1,0.5081800222396851,0.45913374423980713,0.510313868522644,0.45570772886276245
2,2,2,0.5261372923851013,0.47264745831489563,0.5185085535049438,0.4802601933479309
0,0,0,0.526138424873352,0.4671511650085449,0.5416792035102844,0.45184147357940674
2,2,2,0.4387124180793762,0.3748992085456848,0.44649428129196167,0.37301555275917053
2,2,2,0.5301974415779114,0.4663562476634979,0.5270323753356934,0.4694998264312744
0,0,0,0.5164349675178528,0.45189815759658813,0.5225460529327393,0.4459792673587799
1,1,1,0.5327680110931396,0.4667474329471588,0.5235475301742554,0.4759705364704132
1,1,1,0.532985270023346,0.4667659401893616,0.5329402089118958,0.46681085228919983
