ground_truth,prediction_without_fault,prediction_with_fault,top1_wo_fault,top2_wo_fault,top1_w_fault,top2_w_fault
731,731,542,0.12512002885341644,0.12504971027374268,0.2089136838912964,0.11425422877073288
846,846,619,0.4039233922958374,0.40357452630996704,0.42986053228378296,0.38792723417282104
60,60,67,0.21831338107585907,0.21782632172107697,0.3326164186000824,0.1834029108285904
295,295,295,0.31017807126045227,0.309678852558136,0.32732096314430237,0.28108298778533936
846,846,846,0.4334065020084381,0.43274733424186707,0.43067339062690735,0.41974425315856934
412,412,412,0.25573939085006714,0.25502651929855347,0.4330413341522217,0.07603036612272263
442,442,698,0.23228734731674194,0.23157580196857452,0.30337056517601013,0.2039298266172409
68,68,66,0.4339083135128021,0.43316492438316345,0.4782498776912689,0.3746187388896942
788,788,788,0.27456340193748474,0.2737044394016266,0.3243807554244995,0.26124292612075806
589,589,589,0.2000761479139328,0.19920246303081512,0.29991549253463745,0.21681688725948334
151,151,157,0.4290952682495117,0.42817673087120056,0.486667662858963,0.3680577278137207
948,948,948,0.22845330834388733,0.22732707858085632,0.26090896129608154,0.24818554520606995
407,407,407,0.3256707191467285,0.32448628544807434,0.5269030332565308,0.16321630775928497
567,567,467,0.361034631729126,0.3598005175590515,0.5721052289009094,0.13669060170650482
487,487,487,0.4222293496131897,0.4209451973438263,0.5206074714660645,0.31901460886001587
148,148,148,0.35094285011291504,0.3495573103427887,0.4668203592300415,0.21112661063671112
776,776,513,0.3770669996738434,0.37567880749702454,0.3888457417488098,0.3462987244129181
784,784,823,0.1967850774526596,0.1953621804714203,0.3216567635536194,0.1287427395582199
515,515,731,0.13716010749340057,0.1355564445257187,0.3076474070549011,0.09139473736286163
620,620,681,0.3741809129714966,0.37255561351776123,0.41948795318603516,0.3207513093948364
478,478,868,0.20338113605976105,0.20174607634544373,0.41589921712875366,0.14222869277000427
613,613,650,0.22355976700782776,0.2216888964176178,0.27461469173431396,0.19723668694496155
747,747,417,0.1500302106142044,0.1481507122516632,0.12844479084014893,0.10527049750089645
638,638,639,0.43369579315185547,0.4317195415496826,0.42272213101387024,0.4214203655719757
311,311,312,0.42576614022254944,0.42370277643203735,0.4458576440811157,0.4040234088897705
474,474,474,0.2826486825942993,0.2804053723812103,0.38368576765060425,0.22494584321975708
442,442,442,0.3531636893749237,0.3507617115974426,0.42784780263900757,0.2889348864555359
434,434,709,0.17340564727783203,0.17095927894115448,0.2865513265132904,0.17356465756893158
68,68,68,0.4301983416080475,0.4276939928531647,0.43582969903945923,0.39858201146125793
622,622,720,0.17232362926006317,0.16956545412540436,0.1324795037508011,0.0939149409532547
423,423,424,0.44183245301246643,0.43890443444252014,0.4663292169570923,0.42644891142845154
379,379,384,0.3941288888454437,0.3910108804702759,0.42583534121513367,0.2726345658302307
764,764,413,0.3882242441177368,0.3850533664226532,0.3902827799320221,0.3742051124572754
448,448,448,0.327345609664917,0.3240486681461334,0.4277298152446747,0.16000069677829742
452,452,679,0.17766906321048737,0.17402496933937073,0.5043419599533081,0.1292489469051361
152,152,157,0.38807106018066406,0.38373008370399475,0.5225586295127869,0.21391154825687408
541,541,542,0.3644385039806366,0.3598661422729492,0.35324999690055847,0.27325108647346497
46,46,40,0.4460553526878357,0.4414295554161072,0.4730274975299835,0.3903878629207611
898,898,898,0.1505083441734314,0.1456831842660904,0.17025825381278992,0.16351130604743958
512,512,473,0.43134811520576477,0.426428884267807,0.4548405110836029,0.4110129177570343
595,595,621,0.3640800416469574,0.35912975668907166,0.3764132857322693,0.34901660680770874
638,638,639,0.351006418466568,0.34599754214286804,0.34619778394699097,0.3289380669593811
341,341,341,0.33866801857948303,0.33346831798553467,0.3972419798374176,0.32201096415519714
817,817,817,0.30744120478630066,0.30199533700942993,0.33563512563705444,0.15775461494922638
784,784,784,0.3086964786052704,0.303166925907135,0.4135509431362152,0.19352544844150543
983,983,749,0.061110928654670715,0.0555722638964653,0.09791139513254166,0.07822113484144211
348,348,348,0.4375840127468109,0.43201112747192383,0.43753963708877563,0.41207465529441833
639,639,639,0.43090564012527466,0.42528676986694336,0.4305369555950165,0.40764984488487244
737,737,898,0.4049641191959381,0.3992484509944916,0.43926548957824707,0.361176997423172
651,651,651,0.3421478271484375,0.3363954722881317,0.3542019724845886,0.3174731135368347
189,189,193,0.22138825058937073,0.215566486120224,0.2044190764427185,0.11702265590429306
660,660,913,0.23857222497463226,0.23271678388118744,0.40910935401916504,0.06567580997943878
689,689,689,0.41122400760650635,0.4052472412586212,0.44560912251472473,0.36335670948028564
903,903,903,0.3459497392177582,0.33995285630226135,0.34619140625,0.32530325651168823
860,860,919,0.22086003422737122,0.21483007073402405,0.24361899495124817,0.20014388859272003
718,718,970,0.11744018644094467,0.11140230298042297,0.14212265610694885,0.12344302982091904
894,894,894,0.2585675120353699,0.25251978635787964,0.24542725086212158,0.1614137440919876
68,68,68,0.4334665536880493,0.4272822439670563,0.4775356352329254,0.35963258147239685
